NCT ID;Title;Status;Phase;Study Type;Enrollment;Conditions
NCT00267696;Study of Gemcitabine/Carboplatin/Bevacizumab to Treat Ovarian, Fallopian Tube or Primary Peritoneal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;45.0;['Ovarian Cancer', 'Fallopian Tube Cancer', 'Peritoneal Cancer']
NCT01223235;Polyvalent Vaccine-KLH Conjugate + Opt-821 Given in Combination With Bevacizumab;COMPLETED;['NA'];INTERVENTIONAL;22.0;['Fallopian Tubes Cancer', 'Ovarian Cancer', 'Peritoneal Cancer']
NCT00384176;First Line Metastatic Colorectal Cancer Therapy in Combination With FOLFOX;COMPLETED;['PHASE2', 'PHASE3'];INTERVENTIONAL;1814.0;['Colorectal Cancer']
NCT03295396;ONC201 in Adults With Recurrent H3 K27M-mutant Glioma;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;95.0;['Glioma']
NCT00462501;Combination Chemotherapy and Bevacizumab With or Without Radiation Therapy in Treating Patients With Locally Advanced Rectal Cancer;COMPLETED;['NA'];INTERVENTIONAL;35.0;['Colorectal Cancer']
NCT02396511;TRC105 Combined With Standard-dose Bevacizumab for Two Patients With Metastatic And Refractory Choriocarcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;2.0;['Choriocarcinoma']
NCT00060411;A Phase I, Pharmacological, and Biological Study of OSI-774 in Combination With FOLFOX 4 (5-FU, Leucovorin, and Oxaliplatin) and Bevacizumab (Avastin) in Patients With Advanced Colorectal Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;24.0;['Mucinous Adenocarcinoma of the Colon', 'Mucinous Adenocarcinoma of the Rectum', 'Recurrent Colon Cancer', 'Recurrent Rectal Cancer', 'Signet Ring Adenocarcinoma of the Colon', 'Signet Ring Adenocarcinoma of the Rectum', 'Stage IIIA Colon Cancer', 'Stage IIIA Rectal Cancer', 'Stage IIIB Colon Cancer', 'Stage IIIB Rectal Cancer', 'Stage IIIC Colon Cancer', 'Stage IIIC Rectal Cancer', 'Stage IVA Colon Cancer', 'Stage IVA Rectal Cancer', 'Stage IVB Colon Cancer', 'Stage IVB Rectal Cancer']
NCT00055913;Bevacizumab and Erlotinib in Treating Patients With Recurrent or Metastatic Head and Neck Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;58.0;['Recurrent Squamous Cell Carcinoma of the Hypopharynx', 'Recurrent Squamous Cell Carcinoma of the Larynx', 'Recurrent Squamous Cell Carcinoma of the Lip and Oral Cavity', 'Recurrent Squamous Cell Carcinoma of the Nasopharynx', 'Recurrent Squamous Cell Carcinoma of the Oropharynx', 'Recurrent Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity', 'Salivary Gland Squamous Cell Carcinoma', 'Stage IV Squamous Cell Carcinoma of the Hypopharynx', 'Stage IV Squamous Cell Carcinoma of the Larynx', 'Stage IV Squamous Cell Carcinoma of the Lip and Oral Cavity', 'Stage IV Squamous Cell Carcinoma of the Nasopharynx', 'Stage IV Squamous Cell Carcinoma of the Oropharynx', 'Stage IV Squamous Cell Carcinoma of the Paranasal Sinus and Nasal Cavity']
NCT00588770;Chemotherapy With or Without Bevacizumab in Treating Patients With Recurrent or Metastatic Head and Neck Squamous Cell Carcinoma;ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;403.0;['Neck Squamous Cell Carcinoma of Unknown Primary', 'Recurrent Hypopharyngeal Squamous Cell Carcinoma', 'Recurrent Laryngeal Squamous Cell Carcinoma', 'Recurrent Laryngeal Verrucous Carcinoma', 'Recurrent Lip and Oral Cavity Squamous Cell Carcinoma', 'Recurrent Neck Squamous Cell Carcinoma of Unknown Primary', 'Recurrent Oral Cavity Verrucous Carcinoma', 'Recurrent Oropharyngeal Squamous Cell Carcinoma', 'Recurrent Salivary Gland Carcinoma', 'Recurrent Sinonasal Squamous Cell Carcinoma', 'Salivary Gland Squamous Cell Carcinoma', 'Stage IV Hypopharyngeal Squamous Cell Carcinoma AJCC v7', 'Stage IV Major Salivary Gland Cancer AJCC v7', 'Stage IVA Laryngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVA Laryngeal Verrucous Carcinoma AJCC v7', 'Stage IVA Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7', 'Stage IVA Major Salivary Gland Cancer AJCC v7', 'Stage IVA Oral Cavity Cancer AJCC v6 and v7', 'Stage IVA Oropharyngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVA Sinonasal Squamous Cell Carcinoma AJCC v7', 'Stage IVB Laryngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVB Laryngeal Verrucous Carcinoma AJCC v7', 'Stage IVB Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7', 'Stage IVB Major Salivary Gland Cancer AJCC v7', 'Stage IVB Oral Cavity Cancer AJCC v6 and v7', 'Stage IVB Oropharyngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVB Sinonasal Squamous Cell Carcinoma AJCC v7', 'Stage IVC Laryngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVC Laryngeal Verrucous Carcinoma AJCC v7', 'Stage IVC Lip and Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7', 'Stage IVC Major Salivary Gland Cancer AJCC v7', 'Stage IVC Oral Cavity Cancer AJCC v6 and v7', 'Stage IVC Oropharyngeal Squamous Cell Carcinoma AJCC v7', 'Stage IVC Sinonasal Squamous Cell Carcinoma AJCC v7', 'Tongue Carcinoma']
NCT01418222;FOLFOX/Bevacizumab With Onartuzumab (MetMAb) Versus Placebo as First-Line Treatment in Patients With Metastatic Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;194.0;['Colorectal Cancer']
NCT03872947;A Study of TRK-950 in Combinations With Anti-Cancer Treatment Regimens in Patients With Advanced Solid Tumors;RECRUITING;['PHASE1'];INTERVENTIONAL;187.0;['Solid Tumor', 'Colorectal Cancer', 'Cholangiocarcinoma', 'Bladder Cancer', 'Ovarian Cancer', 'Gastric Cancer', 'Palpable Subcutaneous Malignant Lesions', 'Renal Cell Carcinoma', 'Melanoma', 'Epithelial Ovarian Cancer', 'Primary Peritoneal Cancer', 'Fallopian Tube Cancer']
NCT00583622;Bevacizumab Plus Gemcitabine, Docetaxel, Melphalan, and Carboplatin in Ovarian Cancer Patients;TERMINATED;['PHASE2'];INTERVENTIONAL;13.0;['Ovarian Cancer']
NCT00464347;TAC-PF, Avastin® in Combination With Photodynamic Therapy to Treat Age Related Macular Degeneration;TERMINATED;['PHASE2'];INTERVENTIONAL;100.0;['Age-Related Macular Degeneration']
NCT03203447;Suprachoroidal Injection of Triamcinolone Acetonide With IVT Anti-VEGF in Subjects With Macular Edema Following RVO;TERMINATED;['PHASE3'];INTERVENTIONAL;325.0;['Macular Edema', 'Retinal Vein Occlusion']
NCT00324987;Imatinib Mesylate With or Without Bevacizumab in Treating Patients With Metastatic or Unresectable Gastrointestinal Stromal Tumor;TERMINATED;['PHASE3'];INTERVENTIONAL;12.0;['Gastrointestinal Stromal Tumor']
NCT00262847;Carboplatin and Paclitaxel With or Without Bevacizumab in Treating Patients With Stage III or Stage IV Ovarian Epithelial, Primary Peritoneal, or Fallopian Tube Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;1873.0;['Fallopian Tube Clear Cell Adenocarcinoma', 'Fallopian Tube Endometrioid Adenocarcinoma', 'Fallopian Tube Mucinous Adenocarcinoma', 'Fallopian Tube Serous Adenocarcinoma', 'Fallopian Tube Transitional Cell Carcinoma', 'Malignant Ovarian Mixed Epithelial Tumor', 'Ovarian Brenner Tumor', 'Ovarian Clear Cell Adenocarcinoma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Mucinous Adenocarcinoma', 'Ovarian Serous Adenocarcinoma', 'Ovarian Transitional Cell Carcinoma', 'Primary Peritoneal Serous Adenocarcinoma', 'Stage IIIA Fallopian Tube Cancer', 'Stage IIIA Ovarian Cancer', 'Stage IIIA Primary Peritoneal Cancer', 'Stage IIIB Fallopian Tube Cancer', 'Stage IIIB Ovarian Cancer', 'Stage IIIB Primary Peritoneal Cancer', 'Stage IIIC Fallopian Tube Cancer', 'Stage IIIC Ovarian Cancer', 'Stage IIIC Primary Peritoneal Cancer', 'Stage IV Fallopian Tube Cancer', 'Stage IV Ovarian Cancer', 'Stage IV Primary Peritoneal Cancer', 'Undifferentiated Fallopian Tube Carcinoma', 'Undifferentiated Ovarian Carcinoma']
NCT00496587;Capecitabine, Gemcitabine, and Bevacizumab in Combination for Patients With Sarcomatoid Renal Cell Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;34.0;['Renal Cell Carcinoma', 'Kidney Cancer']
NCT03394885;Atezolizumab With Neoadjuvant Chemotherapy for Patients With Newly-Diagnosed Advanced-Stage Ovarian Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;18.0;['Ovarian Cancer', 'Ovarian Neoplasms']
NCT01649947;Modulation of Autophagy in Patients With Advanced/Recurrent Non-small Cell Lung Cancer - Phase II;COMPLETED;['PHASE2'];INTERVENTIONAL;32.0;['Non-small Cell Lung Cancer', 'Advanced Non-small Cell Lung Cancer', 'Recurrent Non-small Cell Lung Cancer']
NCT00101686;Trial Of Irinotecan In Combination With Three Methods Of Administration Of Fluoropyrimidine.;COMPLETED;['PHASE3'];INTERVENTIONAL;547.0;['Colorectal Neoplasms']
NCT00588666;Phase II Trial of Gemcitabine, Carboplatin, and Bevacizumab in Chemotherapy Naive Patients With Advanced/Metastatic Urothelial Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;51.0;['Myeloproliferative Disorder', 'Urothelial Carcinoma', 'Cancer']
NCT00621686;Bevacizumab and Sorafenib in Treating Patients With Recurrent Glioblastoma Multiforme;COMPLETED;['PHASE2'];INTERVENTIONAL;54.0;['Brain and Central Nervous System Tumors']
NCT01860586;Eye Injections of Bevacizumab for Lowering Risk of Scar Tissue in the Retina and Repeated Retinal Detachment.;COMPLETED;['NA'];INTERVENTIONAL;20.0;['Retinal Detachment', 'Vitreoretinopathy Proliferative']
NCT00908219;A Study of Bevacizumab to Prevent Malignant Ascites;WITHDRAWN;['PHASE2'];INTERVENTIONAL;0.0;['Malignant Ascites']
NCT00457119;Combination of RAD001 With Carboplatin, Paclitaxel and Bevacizumab in Non-small-cell Lung Cancer (NSCLC) Patients;COMPLETED;['PHASE1'];INTERVENTIONAL;69.0;['Non Small Cell Lung Cancer']
NCT00193219;Bevacizumab and Cetuximab in Combination With FOLFOX6 in Patients With Metastatic Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;36.0;['Colon Cancer']
NCT00448019;FCR and Bevacizumab in the Treatment of Relapsed Chronic Lymphocytic Leukemia (CLL);COMPLETED;['PHASE2'];INTERVENTIONAL;64.0;['Chronic Lymphocytic Leukemia']
NCT00702819;Pan-VEGF Blockade for the Treatment of Retinopathy of Prematurity;TERMINATED;['PHASE1'];INTERVENTIONAL;2.0;['Retinopathy of Prematurity']
NCT03382886;Nivolumab and Bevacizumab in Patients With Advanced and or Metastatic Hepatocellular Carcinoma;TERMINATED;['PHASE1'];INTERVENTIONAL;1.0;['Hepatocellular Carcinoma']
NCT00513786;Evaluation of Carboplatin/Paclitaxel/Bevacizumab in the Treatment of Advanced Stage Endometrial Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;38.0;['Endometrial Cancer']
NCT00612586;Study of Enzastaurin With 5-Fluorouracil/Leucovorin (5-FU/LV) Plus Bevacizumab as Maintenance Regimen Following First Line Therapy for Metastatic Colon Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;117.0;['Colorectal Cancer']
NCT00055237;Bevacizumab to Treat Kaposi's Sarcoma in HIV-Positive and HIV-Negative Patients;COMPLETED;['PHASE2'];INTERVENTIONAL;19.0;"[""Kaposi's Sarcoma"", 'HIV Infections', 'HIV Seronegativity']"
NCT03024437;Atezolizumab in Combination With Entinostat and Bevacizumab in Patients With Advanced Renal Cell Carcinoma;SUSPENDED;['PHASE1', 'PHASE2'];INTERVENTIONAL;72.0;['Metastatic Cancer', 'Renal Cancer']
NCT02835833;Study of Nintedanib Plus Bevacizumab in Advanced Solid Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;21.0;['Renal Cell Carcinoma', 'Colorectal Adenocarcinoma', 'Non-squamous Non-small Cell Lung Cancer', 'Platinum-refractory Ovarian Carcinoma', 'Cervical Carcinoma']
NCT00623233;Gemcitabine Plus Bevacizumab in Locally Recurrent or Metastatic Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;52.0;['Metastatic Breast Cancer', 'Locally Advanced Breast Cancer']
NCT03307785;Study of Niraparib, TSR-022, Bevacizumab, and Platinum-Based Doublet Chemotherapy in Combination With TSR-042;ACTIVE_NOT_RECRUITING;['PHASE1'];INTERVENTIONAL;58.0;['Neoplasms', 'Metastatic Cancer', 'Advanced Cancer', 'Solid Tumor', 'Non Small Cell Lung Cancer Metastatic', 'Non Small Cell Lung Cancer Stage IIIB', 'Non Small Cell Lung Cancer']
NCT01871766;Risk-Adapted Focal Proton Beam Radiation and/or Surgery in Patients With Low, Intermediate and High Risk Rhabdomyosarcoma Receiving Standard or Intensified Chemotherapy;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;98.0;['Rhabdomyosarcoma']
NCT00998166;A Study of Cisplatin + Pemetrexed + Avastin as First-Line Therapy in Patients With Advanced Non-Small Cell Lung Carcinoma (NSCLC);TERMINATED;['PHASE2'];INTERVENTIONAL;4.0;['Non-Small Cell Lung Cancer']
NCT00006786;Combination Chemotherapy Plus Bevacizumab in Treating Patients With Advanced Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;;['Colorectal Cancer']
NCT02496286;Feasibility Study of Intraperitoneal Bevacizumab for Palliation of Intractable Malignant Ascites;TERMINATED;['PHASE1'];INTERVENTIONAL;10.0;['Malignant Ascites']
NCT00254319;Previously Untreated Advanced Non-Small Cell Lung Cancer (NSCLC);UNKNOWN;['PHASE2'];INTERVENTIONAL;;['Untreated Advanced Non-Small Cell Lung Cancer']
NCT05253651;A Study of Tucatinib With Trastuzumab and mFOLFOX6 Versus Standard of Care Treatment in First-line HER2+ Metastatic Colorectal Cancer;RECRUITING;['PHASE3'];INTERVENTIONAL;400.0;['Colorectal Neoplasms']
NCT01648348;Bevacizumab With or Without Anti-Endoglin Monoclonal Antibody TRC105 in Treating Patients With Recurrent Glioblastoma Multiforme;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;116.0;['Adult Anaplastic Astrocytoma', 'Adult Anaplastic Oligodendroglioma', 'Adult Giant Cell Glioblastoma', 'Adult Glioblastoma', 'Adult Gliosarcoma', 'Adult Mixed Glioma', 'Recurrent Adult Brain Neoplasm']
NCT00015951;Bevacizumab, Cytarabine, and Mitoxantrone on Treating Patients With Hematologic Cancers;COMPLETED;['PHASE2'];INTERVENTIONAL;;['Leukemia', 'Myelodysplastic Syndromes']
NCT00336648;Preop Chemoradiation Resectable Pancreas;COMPLETED;['PHASE2'];INTERVENTIONAL;11.0;['Pancreatic Neoplasms']
NCT01283048;Bevacizumab and BKM-120 in Patients With Metastatic Renal Cell Carcinoma;COMPLETED;['PHASE1'];INTERVENTIONAL;32.0;['Renal Cell Carcinoma']
NCT02078648;Safety and Efficacy Study of SL-701, a Glioma-Associated Antigen Vaccine To Treat Recurrent Glioblastoma Multiforme;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;74.0;['Adult Brain Glioblastoma', 'Glioblastoma Multiforme']
NCT00089648;SU011248 In The Treatment Of Patients With Bevacizumab (Avastin)-Refractory Metastatic Renal Cell Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;61.0;['Carcinoma, Renal Cell']
NCT05718466;Stereotactic Radiology Versus Chemotherapy for Recurrent/Progressive Glioblastoma After Second-Line Chemotherapy;COMPLETED;['PHASE3'];INTERVENTIONAL;35.0;['Recurrent or Progressive Glioblastoma']
NCT03750786;A Study to Compare the Efficacy of Arfolitixorin Versus Leucovorin in Combination With 5 Fluorouracil, Oxaliplatin, and Bevacizumab in Patients With Advanced Colorectal Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;490.0;['Colo-rectal Cancer']
NCT05904886;A Study Evaluating Atezolizumab and Bevacizumab, With or Without Tiragolumab, in Participants With Untreated Locally Advanced or Metastatic Hepatocellular Carcinoma (IMbrave152);RECRUITING;['PHASE3'];INTERVENTIONAL;650.0;['Carcinoma, Hepatocellular']
NCT00890786;A Study of Bevacizumab Therapy in Patients With Newly Diagnosed High-Grade Gliomas and Diffuse Intrinsic Pontine Gliomas;COMPLETED;['EARLY_PHASE1'];INTERVENTIONAL;27.0;['Newly Diagnosed High-Grade Gliomas', 'Diffuse Intrinsic Pontine Glioma']
NCT01130519;A Phase II Study of Bevacizumab and Erlotinib in Subjects With Advanced Hereditary Leiomyomatosis and Renal Cell Cancer (HLRCC) or Sporadic Papillary Renal Cell Cancer;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;83.0;['HLRCC', 'Sporadic Papillary Renal Cell Cancer']
NCT02502266;Testing the Combination of Cediranib and Olaparib in Comparison to Each Drug Alone or Other Chemotherapy in Recurrent Platinum-Resistant Ovarian Cancer;ACTIVE_NOT_RECRUITING;['PHASE2', 'PHASE3'];INTERVENTIONAL;562.0;['Fallopian Tube Clear Cell Adenocarcinoma', 'Fallopian Tube Endometrioid Adenocarcinoma', 'Fallopian Tube Serous Adenocarcinoma', 'Fallopian Tube Transitional Cell Carcinoma', 'Fallopian Tube Undifferentiated Carcinoma', 'Ovarian Clear Cell Adenocarcinoma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Seromucinous Carcinoma', 'Ovarian Serous Adenocarcinoma', 'Ovarian Transitional Cell Carcinoma', 'Ovarian Undifferentiated Carcinoma', 'Primary Peritoneal Serous Adenocarcinoma', 'Recurrent Fallopian Tube Carcinoma', 'Recurrent Ovarian Carcinoma', 'Recurrent Primary Peritoneal Carcinoma']
NCT03929666;A Safety and Efficacy Study of ZW25 (Zanidatamab) Plus Combination Chemotherapy in HER2-expressing Gastrointestinal Cancers, Including Gastroesophageal Adenocarcinoma, Biliary Tract Cancer, and Colorectal Cancer;RECRUITING;['PHASE2'];INTERVENTIONAL;362.0;['HER2-expressing Gastrointestinal Cancers, Including Gastroesophageal Adenocarcinoma, Biliary Tract Cancer, and Colorectal Cancer']
NCT00468585;Study of Biweekly Capecitabine Dosing With Bevacizumab for the Treatment of Metastatic Breast Cancer Based Upon the Norton-Simon Mathematical Model;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;62.0;['Breast Cancer']
NCT01891747;A Phase I Study of High-dose L-methylfolate in Combination With Temozolomide and Bevacizumab in Recurrent High Grade Glioma;COMPLETED;['PHASE1'];INTERVENTIONAL;14.0;['Malignant Glioma']
NCT00321100;Combination of Cetuximab, Capecitabine, and Oxaliplatin With or Without Bevacizumab;TERMINATED;['PHASE2'];INTERVENTIONAL;23.0;['Colorectal Neoplasms']
NCT00200200;Hepatic Arterial Infusion With Floxuridine and Dexamethasone Combination With Chemotherapy With/Without Bevacizumab for Hepatic Metastases From Colorectal Cancer;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;73.0;['Hepatic Metastases', 'Colon Cancer', 'Rectal Cancer']
NCT00287222;Bevacizumab and Erlotinib in Inoperable and Metastatic Hepatocellular Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;21.0;['Hepatocellular Carcinoma']
NCT05146687;Real-world Evaluation of Prevalence of Ocular Adverse Events in Patients With Neovascular (Wet) Age-related Macular Degeneration (AMD) Who Received Anti-vascular Endothelial Growth Factor (VEGF) Agents (Komodo Health);COMPLETED;;OBSERVATIONAL;369600.0;['Age-related Macular Degeneration (AMD)']
NCT00049322;Chemoembolization and Bevacizumab in Treating Patients With Liver Cancer That Cannot Be Removed With Surgery;COMPLETED;['PHASE2'];INTERVENTIONAL;30.0;['Liver Cancer']
NCT05908786;A Study Evaluating The Efficacy and Safety of Neoadjuvant Immunotherapy Combinations in Patients With Surgically Resectable Hepatocellular Carcinoma;RECRUITING;['PHASE1', 'PHASE2'];INTERVENTIONAL;150.0;['Carcinoma, Hepatocellular']
NCT06006286;A Study Evaluating Atezolizumab and Bevacizumab Plus ADI-PEG 20 in Patients With Locally Advanced / Metastatic Hepatocellular Carcinoma;WITHDRAWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;0.0;['Metastatic Hepatocellular Carcinoma']
NCT03573986;Pilot Study of 18F-FMISO PET/CT and MRI Imaging to Explore Tissue Hypoxia and Arteriovenous Shunting in Subjects With Recurrent Glioblastoma Before and After Bevacizumab Treatment;TERMINATED;['PHASE1'];INTERVENTIONAL;2.0;['Recurrent Glioblastoma']
NCT02519348;A Study of Durvalumab or Tremelimumab Monotherapy, or Durvalumab in Combination With Tremelimumab or Bevacizumab in Advanced Hepatocellular Carcinoma;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;433.0;['Hepatocellular Carcinoma']
NCT00022048;Bevacizumab in Treating Patients With Myelodysplastic Syndrome;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;;['Leukemia', 'Myelodysplastic Syndromes', 'Myelodysplastic/Myeloproliferative Neoplasms']
NCT00698451;A Study of Carboplatin and DOXIL Plus Bevacizumab in Patients With Platinum Sensitive Recurrent Ovarian, Fallopian Tube and Primary Peritoneal Cancers;COMPLETED;['PHASE2'];INTERVENTIONAL;54.0;['Ovarian Neoplasms', 'Fallopian Tube Neoplasms', 'Peritoneal Neoplasms']
NCT01777412;Efficacy of Bevacizumab (Avastin) in Treatment of Acute NMO Exacerbations;COMPLETED;['PHASE1'];INTERVENTIONAL;10.0;['Neuromyelitis Optica', 'Neuromyelitis Optica Spectrum Disorder']
NCT00708448;Early Prediction of Therapeutic Response to Targeted Therapy in Stage IIIB/IV or Recurrent Lung Cancer Patients;COMPLETED;['PHASE1'];INTERVENTIONAL;26.0;['Cancer', 'Non Small Cell Lung Cancer']
NCT00989651;Carboplatin, Paclitaxel, Bevacizumab, and Veliparib in Treating Patients With Newly Diagnosed Stage II-IV Ovarian Epithelial, Fallopian Tube, or Primary Peritoneal Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;431.0;['Fallopian Tube Carcinoma', 'Fallopian Tube Carcinosarcoma', 'Fallopian Tube Clear Cell Adenocarcinoma', 'Fallopian Tube Endometrioid Adenocarcinoma', 'Fallopian Tube Mucinous Adenocarcinoma', 'Fallopian Tube Serous Neoplasm', 'Fallopian Tube Transitional Cell Carcinoma', 'Fallopian Tube Undifferentiated Carcinoma', 'Ovarian Brenner Tumor', 'Ovarian Carcinoma', 'Ovarian Carcinosarcoma', 'Ovarian Clear Cell Adenocarcinoma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Mucinous Adenocarcinoma', 'Ovarian Seromucinous Tumor', 'Ovarian Serous Adenocarcinoma', 'Ovarian Transitional Cell Carcinoma', 'Ovarian Undifferentiated Carcinoma', 'Primary Peritoneal Carcinoma', 'Primary Peritoneal Serous Adenocarcinoma', 'Stage IIA Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIA Ovarian Cancer AJCC V6 and v7', 'Stage IIB Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIB Ovarian Cancer AJCC v6 and v7', 'Stage IIC Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIC Ovarian Cancer AJCC v6 and v7', 'Stage IIIA Fallopian Tube Cancer AJCC v7', 'Stage IIIA Ovarian Cancer AJCC v6 and v7', 'Stage IIIA Primary Peritoneal Cancer AJCC v7', 'Stage IIIB Fallopian Tube Cancer AJCC v7', 'Stage IIIB Ovarian Cancer AJCC v6 and v7', 'Stage IIIB Primary Peritoneal Cancer AJCC v7', 'Stage IIIC Fallopian Tube Cancer AJCC v7', 'Stage IIIC Ovarian Cancer AJCC v6 and v7', 'Stage IIIC Primary Peritoneal Cancer AJCC v7', 'Stage IV Fallopian Tube Cancer AJCC v6 and v7', 'Stage IV Ovarian Cancer AJCC v6 and v7', 'Stage IV Primary Peritoneal Cancer AJCC v7']
